image,mask
volume-112_544.png,segmentation-112_lesionmask_544.png
volume-108_98.png,segmentation-108_lesionmask_98.png
volume-88_431.png,segmentation-88_lesionmask_431.png
volume-128_388.png,segmentation-128_lesionmask_388.png
volume-19_34.png,segmentation-19_lesionmask_34.png
volume-23_244.png,segmentation-23_lesionmask_244.png
volume-97_528.png,segmentation-97_lesionmask_528.png
volume-58_49.png,segmentation-58_lesionmask_49.png
volume-92_512.png,segmentation-92_lesionmask_512.png
volume-16_661.png,segmentation-16_lesionmask_661.png
volume-101_525.png,segmentation-101_lesionmask_525.png
volume-103_512.png,segmentation-103_lesionmask_512.png
volume-11_289.png,segmentation-11_lesionmask_289.png
volume-100_515.png,segmentation-100_lesionmask_515.png
volume-20_343.png,segmentation-20_lesionmask_343.png
volume-86_184.png,segmentation-86_lesionmask_184.png
volume-101_493.png,segmentation-101_lesionmask_493.png
volume-2_457.png,segmentation-2_lesionmask_457.png
volume-101_522.png,segmentation-101_lesionmask_522.png
volume-23_42.png,segmentation-23_lesionmask_42.png
volume-117_615.png,segmentation-117_lesionmask_615.png
volume-85_562.png,segmentation-85_lesionmask_562.png
volume-56_206.png,segmentation-56_lesionmask_206.png
volume-25_522.png,segmentation-25_lesionmask_522.png
volume-40_35.png,segmentation-40_lesionmask_35.png
volume-18_48.png,segmentation-18_lesionmask_48.png
volume-104_100.png,segmentation-104_lesionmask_100.png
volume-107_388.png,segmentation-107_lesionmask_388.png
volume-16_316.png,segmentation-16_lesionmask_316.png
volume-129_135.png,segmentation-129_lesionmask_135.png
volume-21_98.png,segmentation-21_lesionmask_98.png
volume-20_523.png,segmentation-20_lesionmask_523.png
volume-4_538.png,segmentation-4_lesionmask_538.png
volume-28_115.png,segmentation-28_lesionmask_115.png
volume-83_645.png,segmentation-83_lesionmask_645.png
volume-124_113.png,segmentation-124_lesionmask_113.png
volume-16_368.png,segmentation-16_lesionmask_368.png
volume-97_564.png,segmentation-97_lesionmask_564.png
volume-100_435.png,segmentation-100_lesionmask_435.png
volume-112_104.png,segmentation-112_lesionmask_104.png
volume-36_32.png,segmentation-36_lesionmask_32.png
volume-113_606.png,segmentation-113_lesionmask_606.png
volume-123_265.png,segmentation-123_lesionmask_265.png
volume-62_118.png,segmentation-62_lesionmask_118.png
volume-104_320.png,segmentation-104_lesionmask_320.png
volume-92_234.png,segmentation-92_lesionmask_234.png
volume-111_152.png,segmentation-111_lesionmask_152.png
volume-96_239.png,segmentation-96_lesionmask_239.png
volume-44_115.png,segmentation-44_lesionmask_115.png
volume-100_438.png,segmentation-100_lesionmask_438.png
volume-120_42.png,segmentation-120_lesionmask_42.png
volume-16_458.png,segmentation-16_lesionmask_458.png
volume-19_459.png,segmentation-19_lesionmask_459.png
volume-68_129.png,segmentation-68_lesionmask_129.png
volume-90_395.png,segmentation-90_lesionmask_395.png
volume-130_59.png,segmentation-130_lesionmask_59.png
volume-88_724.png,segmentation-88_lesionmask_724.png
volume-39_58.png,segmentation-39_lesionmask_58.png
volume-4_450.png,segmentation-4_lesionmask_450.png
volume-90_439.png,segmentation-90_lesionmask_439.png
volume-11_292.png,segmentation-11_lesionmask_292.png
volume-98_561.png,segmentation-98_lesionmask_561.png
volume-90_345.png,segmentation-90_lesionmask_345.png
volume-110_499.png,segmentation-110_lesionmask_499.png
volume-57_133.png,segmentation-57_lesionmask_133.png
volume-114_540.png,segmentation-114_lesionmask_540.png
volume-115_789.png,segmentation-115_lesionmask_789.png
volume-130_472.png,segmentation-130_lesionmask_472.png
volume-94_285.png,segmentation-94_lesionmask_285.png
volume-27_712.png,segmentation-27_lesionmask_712.png
volume-113_453.png,segmentation-113_lesionmask_453.png
volume-33_59.png,segmentation-33_lesionmask_59.png
volume-96_413.png,segmentation-96_lesionmask_413.png
volume-78_151.png,segmentation-78_lesionmask_151.png
volume-109_364.png,segmentation-109_lesionmask_364.png
volume-4_432.png,segmentation-4_lesionmask_432.png
volume-35_50.png,segmentation-35_lesionmask_50.png
volume-26_322.png,segmentation-26_lesionmask_322.png
volume-26_228.png,segmentation-26_lesionmask_228.png
volume-107_335.png,segmentation-107_lesionmask_335.png
volume-97_565.png,segmentation-97_lesionmask_565.png
volume-100_481.png,segmentation-100_lesionmask_481.png
volume-113_520.png,segmentation-113_lesionmask_520.png
volume-108_422.png,segmentation-108_lesionmask_422.png
volume-49_89.png,segmentation-49_lesionmask_89.png
volume-17_474.png,segmentation-17_lesionmask_474.png
volume-4_425.png,segmentation-4_lesionmask_425.png
volume-77_74.png,segmentation-77_lesionmask_74.png
volume-119_241.png,segmentation-119_lesionmask_241.png
volume-130_352.png,segmentation-130_lesionmask_352.png
volume-34_39.png,segmentation-34_lesionmask_39.png
volume-51_114.png,segmentation-51_lesionmask_114.png
volume-104_79.png,segmentation-104_lesionmask_79.png
volume-113_469.png,segmentation-113_lesionmask_469.png
volume-27_505.png,segmentation-27_lesionmask_505.png
volume-30_20.png,segmentation-30_lesionmask_20.png
volume-82_296.png,segmentation-82_lesionmask_296.png
volume-103_277.png,segmentation-103_lesionmask_277.png
volume-38_18.png,segmentation-38_lesionmask_18.png
volume-48_7.png,segmentation-48_lesionmask_7.png
volume-119_96.png,segmentation-119_lesionmask_96.png
volume-84_536.png,segmentation-84_lesionmask_536.png
volume-129_185.png,segmentation-129_lesionmask_185.png
volume-49_156.png,segmentation-49_lesionmask_156.png
volume-124_212.png,segmentation-124_lesionmask_212.png
volume-108_100.png,segmentation-108_lesionmask_100.png
volume-82_439.png,segmentation-82_lesionmask_439.png
volume-104_331.png,segmentation-104_lesionmask_331.png
volume-92_719.png,segmentation-92_lesionmask_719.png
volume-130_416.png,segmentation-130_lesionmask_416.png
volume-119_451.png,segmentation-119_lesionmask_451.png
volume-100_74.png,segmentation-100_lesionmask_74.png
volume-33_16.png,segmentation-33_lesionmask_16.png
volume-25_298.png,segmentation-25_lesionmask_298.png
volume-50_187.png,segmentation-50_lesionmask_187.png
volume-101_450.png,segmentation-101_lesionmask_450.png
volume-32_96.png,segmentation-32_lesionmask_96.png
volume-85_410.png,segmentation-85_lesionmask_410.png
volume-85_323.png,segmentation-85_lesionmask_323.png
volume-28_104.png,segmentation-28_lesionmask_104.png
volume-98_516.png,segmentation-98_lesionmask_516.png
volume-24_197.png,segmentation-24_lesionmask_197.png
volume-101_508.png,segmentation-101_lesionmask_508.png
volume-105_344.png,segmentation-105_lesionmask_344.png
volume-37_101.png,segmentation-37_lesionmask_101.png
volume-70_11.png,segmentation-70_lesionmask_11.png
volume-78_172.png,segmentation-78_lesionmask_172.png
volume-129_70.png,segmentation-129_lesionmask_70.png
volume-129_257.png,segmentation-129_lesionmask_257.png
volume-66_59.png,segmentation-66_lesionmask_59.png
volume-21_333.png,segmentation-21_lesionmask_333.png
volume-91_665.png,segmentation-91_lesionmask_665.png
volume-36_23.png,segmentation-36_lesionmask_23.png
volume-4_364.png,segmentation-4_lesionmask_364.png
volume-120_206.png,segmentation-120_lesionmask_206.png
volume-130_522.png,segmentation-130_lesionmask_522.png
volume-109_752.png,segmentation-109_lesionmask_752.png
volume-4_66.png,segmentation-4_lesionmask_66.png
volume-13_367.png,segmentation-13_lesionmask_367.png
volume-94_648.png,segmentation-94_lesionmask_648.png
volume-103_107.png,segmentation-103_lesionmask_107.png
volume-129_124.png,segmentation-129_lesionmask_124.png
volume-130_49.png,segmentation-130_lesionmask_49.png
volume-88_184.png,segmentation-88_lesionmask_184.png
volume-100_441.png,segmentation-100_lesionmask_441.png
volume-123_222.png,segmentation-123_lesionmask_222.png
volume-27_397.png,segmentation-27_lesionmask_397.png
volume-89_182.png,segmentation-89_lesionmask_182.png
volume-95_504.png,segmentation-95_lesionmask_504.png
volume-117_486.png,segmentation-117_lesionmask_486.png
volume-15_239.png,segmentation-15_lesionmask_239.png
volume-5_60.png,segmentation-5_lesionmask_60.png
volume-5_103.png,segmentation-5_lesionmask_103.png
volume-58_189.png,segmentation-58_lesionmask_189.png
volume-93_361.png,segmentation-93_lesionmask_361.png
volume-57_309.png,segmentation-57_lesionmask_309.png
volume-113_482.png,segmentation-113_lesionmask_482.png
volume-4_464.png,segmentation-4_lesionmask_464.png
volume-88_330.png,segmentation-88_lesionmask_330.png
volume-128_495.png,segmentation-128_lesionmask_495.png
volume-4_427.png,segmentation-4_lesionmask_427.png
volume-13_345.png,segmentation-13_lesionmask_345.png
volume-130_103.png,segmentation-130_lesionmask_103.png
volume-114_825.png,segmentation-114_lesionmask_825.png
volume-92_680.png,segmentation-92_lesionmask_680.png
volume-126_133.png,segmentation-126_lesionmask_133.png
volume-103_557.png,segmentation-103_lesionmask_557.png
volume-93_382.png,segmentation-93_lesionmask_382.png
volume-108_415.png,segmentation-108_lesionmask_415.png
volume-37_99.png,segmentation-37_lesionmask_99.png
volume-127_715.png,segmentation-127_lesionmask_715.png
volume-110_405.png,segmentation-110_lesionmask_405.png
volume-16_433.png,segmentation-16_lesionmask_433.png
volume-89_320.png,segmentation-89_lesionmask_320.png
volume-33_126.png,segmentation-33_lesionmask_126.png
volume-93_363.png,segmentation-93_lesionmask_363.png
volume-47_173.png,segmentation-47_lesionmask_173.png
volume-47_205.png,segmentation-47_lesionmask_205.png
volume-91_427.png,segmentation-91_lesionmask_427.png
volume-76_100.png,segmentation-76_lesionmask_100.png
volume-117_326.png,segmentation-117_lesionmask_326.png
volume-39_39.png,segmentation-39_lesionmask_39.png
volume-103_223.png,segmentation-103_lesionmask_223.png
volume-40_86.png,segmentation-40_lesionmask_86.png
volume-16_138.png,segmentation-16_lesionmask_138.png
volume-124_239.png,segmentation-124_lesionmask_239.png
volume-123_268.png,segmentation-123_lesionmask_268.png
volume-123_142.png,segmentation-123_lesionmask_142.png
volume-81_275.png,segmentation-81_lesionmask_275.png
volume-97_499.png,segmentation-97_lesionmask_499.png
volume-50_135.png,segmentation-50_lesionmask_135.png
volume-127_83.png,segmentation-127_lesionmask_83.png
volume-84_535.png,segmentation-84_lesionmask_535.png
volume-112_370.png,segmentation-112_lesionmask_370.png
volume-98_581.png,segmentation-98_lesionmask_581.png
volume-130_509.png,segmentation-130_lesionmask_509.png
volume-49_91.png,segmentation-49_lesionmask_91.png
volume-103_594.png,segmentation-103_lesionmask_594.png
volume-67_77.png,segmentation-67_lesionmask_77.png
volume-90_372.png,segmentation-90_lesionmask_372.png
volume-81_94.png,segmentation-81_lesionmask_94.png
volume-104_453.png,segmentation-104_lesionmask_453.png
volume-108_587.png,segmentation-108_lesionmask_587.png
volume-75_68.png,segmentation-75_lesionmask_68.png
volume-47_124.png,segmentation-47_lesionmask_124.png
volume-128_326.png,segmentation-128_lesionmask_326.png
volume-17_411.png,segmentation-17_lesionmask_411.png
volume-100_600.png,segmentation-100_lesionmask_600.png
volume-19_11.png,segmentation-19_lesionmask_11.png
volume-16_382.png,segmentation-16_lesionmask_382.png
volume-130_557.png,segmentation-130_lesionmask_557.png
volume-4_813.png,segmentation-4_lesionmask_813.png
volume-39_43.png,segmentation-39_lesionmask_43.png
volume-21_367.png,segmentation-21_lesionmask_367.png
volume-99_564.png,segmentation-99_lesionmask_564.png
volume-94_548.png,segmentation-94_lesionmask_548.png
volume-10_368.png,segmentation-10_lesionmask_368.png
volume-108_452.png,segmentation-108_lesionmask_452.png
volume-96_594.png,segmentation-96_lesionmask_594.png
volume-94_347.png,segmentation-94_lesionmask_347.png
volume-44_80.png,segmentation-44_lesionmask_80.png
volume-88_462.png,segmentation-88_lesionmask_462.png
volume-91_313.png,segmentation-91_lesionmask_313.png
volume-117_456.png,segmentation-117_lesionmask_456.png
volume-90_458.png,segmentation-90_lesionmask_458.png
volume-17_8.png,segmentation-17_lesionmask_8.png
volume-37_100.png,segmentation-37_lesionmask_100.png
volume-7_128.png,segmentation-7_lesionmask_128.png
volume-17_329.png,segmentation-17_lesionmask_329.png
volume-8_89.png,segmentation-8_lesionmask_89.png
volume-117_519.png,segmentation-117_lesionmask_519.png
volume-9_94.png,segmentation-9_lesionmask_94.png
volume-18_113.png,segmentation-18_lesionmask_113.png
volume-82_373.png,segmentation-82_lesionmask_373.png
volume-30_137.png,segmentation-30_lesionmask_137.png
volume-94_558.png,segmentation-94_lesionmask_558.png
volume-98_586.png,segmentation-98_lesionmask_586.png
volume-26_534.png,segmentation-26_lesionmask_534.png
volume-20_151.png,segmentation-20_lesionmask_151.png
volume-44_31.png,segmentation-44_lesionmask_31.png
volume-120_209.png,segmentation-120_lesionmask_209.png
volume-109_366.png,segmentation-109_lesionmask_366.png
volume-91_736.png,segmentation-91_lesionmask_736.png
volume-95_166.png,segmentation-95_lesionmask_166.png
volume-82_412.png,segmentation-82_lesionmask_412.png
volume-115_818.png,segmentation-115_lesionmask_818.png
volume-118_94.png,segmentation-118_lesionmask_94.png
volume-90_169.png,segmentation-90_lesionmask_169.png
volume-95_298.png,segmentation-95_lesionmask_298.png
volume-101_346.png,segmentation-101_lesionmask_346.png
volume-76_53.png,segmentation-76_lesionmask_53.png
volume-110_440.png,segmentation-110_lesionmask_440.png
volume-86_626.png,segmentation-86_lesionmask_626.png
volume-25_484.png,segmentation-25_lesionmask_484.png
volume-7_63.png,segmentation-7_lesionmask_63.png
volume-28_81.png,segmentation-28_lesionmask_81.png
volume-16_442.png,segmentation-16_lesionmask_442.png
volume-108_448.png,segmentation-108_lesionmask_448.png
volume-123_271.png,segmentation-123_lesionmask_271.png
volume-90_380.png,segmentation-90_lesionmask_380.png
volume-56_232.png,segmentation-56_lesionmask_232.png
volume-6_348.png,segmentation-6_lesionmask_348.png
volume-103_69.png,segmentation-103_lesionmask_69.png
volume-93_453.png,segmentation-93_lesionmask_453.png
volume-126_140.png,segmentation-126_lesionmask_140.png
volume-100_476.png,segmentation-100_lesionmask_476.png
volume-9_35.png,segmentation-9_lesionmask_35.png
volume-115_546.png,segmentation-115_lesionmask_546.png
volume-96_497.png,segmentation-96_lesionmask_497.png
volume-110_512.png,segmentation-110_lesionmask_512.png
volume-116_572.png,segmentation-116_lesionmask_572.png
volume-109_449.png,segmentation-109_lesionmask_449.png
volume-101_464.png,segmentation-101_lesionmask_464.png
volume-129_127.png,segmentation-129_lesionmask_127.png
volume-28_85.png,segmentation-28_lesionmask_85.png
volume-117_424.png,segmentation-117_lesionmask_424.png
volume-86_519.png,segmentation-86_lesionmask_519.png
volume-64_132.png,segmentation-64_lesionmask_132.png
volume-101_435.png,segmentation-101_lesionmask_435.png
volume-129_199.png,segmentation-129_lesionmask_199.png
volume-130_33.png,segmentation-130_lesionmask_33.png
volume-113_315.png,segmentation-113_lesionmask_315.png
volume-114_823.png,segmentation-114_lesionmask_823.png
volume-88_436.png,segmentation-88_lesionmask_436.png
volume-129_138.png,segmentation-129_lesionmask_138.png
volume-101_34.png,segmentation-101_lesionmask_34.png
volume-90_3.png,segmentation-90_lesionmask_3.png
volume-25_288.png,segmentation-25_lesionmask_288.png
volume-26_520.png,segmentation-26_lesionmask_520.png
volume-5_243.png,segmentation-5_lesionmask_243.png
volume-49_2.png,segmentation-49_lesionmask_2.png
volume-68_174.png,segmentation-68_lesionmask_174.png
